Year,NOC,Sport,Event,Name,entry_type,Prob_Medal,Prob_Gold,past_total_medals,past_gold_medals,past_best_result,past_weighted_ratio
2028,GER,Archery,Women's Individual,Katharina Bauer,athlete,0.2809404618214328,0.0849846456143295,0,0,0,0.0
2028,MEX,Archery,Women's Individual,Ana Vazquez,athlete,0.26193622598486166,0.0823942711647656,0,0,0,0.0
2028,MEX,Archery,Women's Individual,Angela Ruiz,athlete,0.26193622598486166,0.0823942711647656,0,0,0,0.0
2028,NED,Archery,Women's Individual,Gaby Schloesser,athlete,0.2428370815134739,0.11056105908830295,0,0,0,0.0
2028,NED,Archery,Women's Individual,Quinty Roeffen,athlete,0.2428370815134739,0.11056105908830295,0,0,0,0.0
2028,NED,Archery,Women's Individual,van Laura,athlete,0.2428370815134739,0.11056105908830295,0,0,0,0.0
2028,ITA,Archery,Women's Individual,Chiara Rebagliati,athlete,0.23669899017945237,0.08644444806227015,0,0,0,0.0
2028,TPE,Archery,Women's Individual,Chien-ying Lei,athlete,0.23254826768543083,0.07772111378469769,0,0,0,0.0
2028,TPE,Archery,Women's Individual,Tsai-chi Li,athlete,0.23254826768543083,0.07772111378469769,0,0,0,0.0
2028,TPE,Archery,Women's Individual,Yi-ching Chiu,athlete,0.23254826768543083,0.07772111378469769,0,0,0,0.0
2028,PUR,Archery,Women's Individual,Alondra Rivera,athlete,0.2312050671595145,0.10461326468708747,0,0,0,0.0
2028,SVK,Archery,Women's Individual,Denisa Barankova,athlete,0.2312050671595145,0.10461326468708747,0,0,0,0.0
2028,GUI,Archery,Women's Individual,Fatoumata Sylla,athlete,0.2312050671595145,0.10461326468708747,0,0,0,0.0
2028,SMR,Archery,Women's Individual,Giorgia Cesarini,athlete,0.2312050671595145,0.10461326468708747,0,0,0,0.0
2028,ROU,Archery,Women's Individual,Madalina Amaistroaie,athlete,0.2312050671595145,0.10461326468708747,0,0,0,0.0
2028,ISR,Archery,Women's Individual,Mikaella Moshe,athlete,0.2312050671595145,0.10461326468708747,0,0,0,0.0
2028,IRI,Archery,Women's Individual,Mobina Fallah,athlete,0.2312050671595145,0.10461326468708747,0,0,0,0.0
2028,VIE,Archery,Women's Individual,Nguyet Do,athlete,0.2312050671595145,0.10410376114098817,0,0,0,0.0
2028,EST,Archery,Women's Individual,Reena Parnat,athlete,0.2312050671595145,0.10461326468708747,0,0,0,0.0
2028,UKR,Archery,Women's Individual,Veronika Marchenko,athlete,0.2312050671595145,0.06980847280339723,0,0,0,0.0
2028,AZE,Archery,Women's Individual,Yaylagul Ramazanova,athlete,0.2312050671595145,0.10461326468708747,0,0,0,0.0
2028,UZB,Archery,Women's Individual,Ziyodakhon Abdusattorova,athlete,0.2312050671595145,0.10461326468708747,0,0,0,0.0
2028,AUS,Archery,Women's Individual,Laura Paeglis,athlete,0.22578117388922805,0.08793257876998169,0,0,0,0.0
2028,EGY,Archery,Women's Individual,Jana Ali,athlete,0.22577542280342883,0.10461326468708747,0,0,0,0.0
2028,CZE,Archery,Women's Individual,Marie Horackova,athlete,0.2248742240205998,0.10461326468708747,0,0,0,0.0
2028,TUR,Archery,Women's Individual,Berra Gokkir,athlete,0.22419382812617664,0.11057560726739415,0,0,0,0.0
2028,AUT,Archery,Women's Individual,Elisabeth Straka,athlete,0.22352702903513033,0.10461326468708747,0,0,0,0.0
2028,ESP,Archery,Women's Individual,Elia Canales,athlete,0.22285505391541413,0.111852994025039,0,0,0,0.0
2028,TUN,Archery,Women's Individual,Rihab Elwalid,athlete,0.22166210531866753,0.10461326468708747,0,0,0,0.0
2028,SLO,Archery,Women's Individual,Zana Pintaric,athlete,0.22054671973510154,0.10461326468708747,0,0,0,0.0
2028,DEN,Archery,Women's Individual,Danstru Andersen,athlete,0.22039769277151727,0.10101988217693136,0,0,0,0.0
2028,BRA,Archery,Women's Individual,Luiza Sliachticas,athlete,0.21884804071429798,0.10316733190018963,0,0,0,0.0
2028,JPN,Archery,Women's Individual,Satsuki Noda,athlete,0.21749667232703246,0.06833271870867356,0,0,0,0.0
2028,COL,Archery,Women's Individual,Ana Rendon,athlete,0.21578925369031624,0.10461326468708747,0,0,0,0.0
2028,GBR,Archery,Women's Individual,Bryony Pitman,athlete,0.21487327827092628,0.08478267507468099,0,0,0,0.0
2028,GBR,Archery,Women's Individual,Megan Havers,athlete,0.21487327827092628,0.08478267507468099,0,0,0,0.0
2028,GBR,Archery,Women's Individual,Penny Healey,athlete,0.21487327827092628,0.08478267507468099,0,0,0,0.0
2028,MDA,Archery,Women's Individual,Alexandra Mirca,athlete,0.2145640289536219,0.10461326468708747,0,0,0,0.0
2028,INA,Archery,Women's Individual,Diananda Choirunisa,athlete,0.21415284781524616,0.09473861220966841,0,0,0,0.0
2028,INA,Archery,Women's Individual,Nurafifah Kamal,athlete,0.21415284781524616,0.09473861220966841,0,0,0,0.0
2028,INA,Archery,Women's Individual,Rezza Octavia,athlete,0.21415284781524616,0.09473861220966841,0,0,0,0.0
2028,POL,Archery,Women's Individual,Wioleta Myszor,athlete,0.20371045470647672,0.08078415736995474,0,0,0,0.0
2028,MAS,Archery,Women's Individual,Azreena Mohamad,athlete,0.19975862569438627,0.09234603159711417,0,0,0,0.0
2028,MAS,Archery,Women's Individual,Dania Mohamad,athlete,0.19975862569438627,0.09234603159711417,0,0,0,0.0
2028,MAS,Archery,Women's Individual,Syaqiera Mashayikh,athlete,0.19975862569438627,0.09234603159711417,0,0,0,0.0
2028,CAN,Archery,Women's Individual,Virginie Chenier,athlete,0.181268937344544,0.0948179685593765,0,0,0,0.0
2028,IND,Archery,Women's Individual,Ankita Bhakat,athlete,0.1351812719656491,0.07374743059881815,0,0,0,0.0
2028,IND,Archery,Women's Individual,Bhajan Kaur,athlete,0.1351812719656491,0.07374743059881815,0,0,0,0.0
2028,IND,Archery,Women's Individual,Deepika Kumari,athlete,0.1351812719656491,0.07374743059881815,0,0,0,0.0
2028,KOR,Archery,Women's Team,Sihyeon Lim,athlete,0.9364548108972535,0.9289202802391037,3,3,3,3.0
2028,KOR,Archery,Women's Team,Suhyeon Nam,athlete,0.928000361326008,0.931935904035679,2,1,3,2.5
2028,KOR,Archery,Women's Team,Hunyoung Jeon,athlete,0.892927300868965,0.9255885356625739,1,1,3,1.5
2028,CHN,Archery,Women's Team,Jiaman Li,athlete,0.6575193892081621,0.4565889365890913,1,0,2,1.0
2028,CHN,Archery,Women's Team,Qixuan An,athlete,0.6575193892081621,0.4565889365890913,1,0,2,1.0
2028,CHN,Archery,Women's Team,Xiaolei Yang,athlete,0.6270006639560776,0.22738353968264588,1,0,2,0.3333333333333333
2028,GER,Archery,Women's Team,Michelle Kroppen,athlete,0.615279464904292,0.19569568144386681,2,0,2,0.5
2028,MEX,Archery,Women's Team,Angela Ruiz,athlete,0.5984774379849305,0.20862713836841845,1,0,1,0.5
2028,MEX,Archery,Women's Team,Alejandra Valencia,athlete,0.593633973819976,0.17249621528918535,2,0,1,0.3333333333333333
2028,MEX,Archery,Women's Team,Ana Vazquez,athlete,0.5927770791845117,0.17168780109715837,1,0,1,0.25
2028,FRA,Archery,Women's Team,Lisa Barbelin,athlete,0.5915002338554127,0.21309421180119476,1,0,1,0.2
2028,GER,Archery,Women's Team,Charline Schwarz,athlete,0.5766300209248574,0.1566339371191373,1,0,1,0.25
2028,USA,Archery,Women's Team,Casey Kaufhold,athlete,0.5204408507576315,0.29710108536857144,1,0,1,0.2
2028,GER,Archery,Women's Team,Katharina Bauer,athlete,0.5137943147235216,0.1746451143288992,0,0,0,0.0
2028,FRA,Archery,Women's Team,Amelie Cordeau,athlete,0.4653320490786156,0.18629714383119075,0,0,0,0.0
2028,FRA,Archery,Women's Team,Caroline Lopez,athlete,0.4653320490786156,0.18629714383119075,0,0,0,0.0
2028,NED,Archery,Women's Team,Gaby Schloesser,athlete,0.43953474529815767,0.18828877176827205,0,0,0,0.0
2028,NED,Archery,Women's Team,Quinty Roeffen,athlete,0.43953474529815767,0.18828877176827205,0,0,0,0.0
2028,NED,Archery,Women's Team,van Laura,athlete,0.43953474529815767,0.18828877176827205,0,0,0,0.0
2028,USA,Archery,Women's Team,Catalina Gnoriega,athlete,0.4383087972919142,0.3119362223880356,0,0,0,0.0
2028,USA,Archery,Women's Team,Jennifer Mucino,athlete,0.4383087972919142,0.3119362223880356,0,0,0,0.0
2028,TPE,Archery,Women's Team,Chien-ying Lei,athlete,0.42181324848754287,0.14763666353485205,0,0,0,0.0
2028,TPE,Archery,Women's Team,Tsai-chi Li,athlete,0.42181324848754287,0.14763666353485205,0,0,0,0.0
2028,TPE,Archery,Women's Team,Yi-ching Chiu,athlete,0.42181324848754287,0.14763666353485205,0,0,0,0.0
2028,INA,Archery,Women's Team,Diananda Choirunisa,athlete,0.41383470270174266,0.16585942771025547,0,0,0,0.0
2028,INA,Archery,Women's Team,Nurafifah Kamal,athlete,0.41383470270174266,0.16585942771025547,0,0,0,0.0
2028,INA,Archery,Women's Team,Rezza Octavia,athlete,0.41383470270174266,0.16585942771025547,0,0,0,0.0
2028,GBR,Archery,Women's Team,Bryony Pitman,athlete,0.4095702098663139,0.15738198264431824,0,0,0,0.0
2028,GBR,Archery,Women's Team,Megan Havers,athlete,0.4095702098663139,0.15738198264431824,0,0,0,0.0
2028,GBR,Archery,Women's Team,Penny Healey,athlete,0.4095702098663139,0.15738198264431824,0,0,0,0.0
2028,MAS,Archery,Women's Team,Azreena Mohamad,athlete,0.3928315882658376,0.19443936116861008,0,0,0,0.0
2028,MAS,Archery,Women's Team,Dania Mohamad,athlete,0.3928315882658376,0.19443936116861008,0,0,0,0.0
2028,MAS,Archery,Women's Team,Syaqiera Mashayikh,athlete,0.3928315882658376,0.19443936116861008,0,0,0,0.0
2028,IND,Archery,Women's Team,Ankita Bhakat,athlete,0.33499341446533576,0.16350559407486567,0,0,0,0.0
2028,IND,Archery,Women's Team,Bhajan Kaur,athlete,0.33499341446533576,0.16350559407486567,0,0,0,0.0
2028,IND,Archery,Women's Team,Deepika Kumari,athlete,0.33499341446533576,0.16350559407486567,0,0,0,0.0
2028,ISR,Artistic Gymnastics,Men,Artem Dolgopyat,athlete,0.5630705906019948,0.4531761260895376,1,1,3,1.0
2028,CHN,Artistic Gymnastics,Men,Jingyuan Zou,athlete,0.5515713734651994,0.454086359122566,2,1,3,0.4444444444444444
2028,JPN,Artistic Gymnastics,Men,Daiki Hashimoto,athlete,0.5457105553816021,0.5824454466086717,3,2,3,0.8888888888888888
2028,CHN,Artistic Gymnastics,Men,Ruoteng Xiao,athlete,0.5074022408305349,0.2648524816363012,3,0,2,0.4444444444444444
2028,CHN,Artistic Gymnastics,Men,Yang Liu,athlete,0.4641019625082292,0.3405095655151688,1,1,3,1.5
2028,GRE,Artistic Gymnastics,Men,Eleftherios Petrounias,athlete,0.4064986791212581,0.21382308360235597,1,0,1,0.5
2028,CHN,Artistic Gymnastics,Men,Boheng Zhang,athlete,0.38759255566173695,0.20451502857250659,0,0,0,0.0
2028,CHN,Artistic Gymnastics,Men,Weide Su,athlete,0.38759255566173695,0.20451502857250659,0,0,0,0.0
2028,ARM,Artistic Gymnastics,Men,Artur Davtyan,athlete,0.3669514801010024,0.1876227764643292,1,0,1,0.3333333333333333
2028,CRO,Artistic Gymnastics,Men,Tin Srbic,athlete,0.3572983881878423,0.2556197462902052,1,0,2,1.0
2028,JPN,Artistic Gymnastics,Men,Kazuma Kaya,athlete,0.30574696802432355,0.46567799040163416,2,0,2,0.3333333333333333
2028,USA,Artistic Gymnastics,Men,Asher Hong,athlete,0.2984518894952568,0.17316866330921074,0,0,0,0.0
2028,USA,Artistic Gymnastics,Men,Brody Malone,athlete,0.2984518894952568,0.17316866330921074,0,0,0,0.0
2028,USA,Artistic Gymnastics,Men,Frederick Richard,athlete,0.2984518894952568,0.17316866330921074,0,0,0,0.0
2028,USA,Artistic Gymnastics,Men,Paul Juda,athlete,0.2984518894952568,0.17316866330921074,0,0,0,0.0
2028,USA,Artistic Gymnastics,Men,Stephen Nedoroscik,athlete,0.2984518894952568,0.17316866330921074,0,0,0,0.0
2028,TUR,Artistic Gymnastics,Men,Ferhat Arican,athlete,0.29369657778027686,0.13352024660443637,1,0,1,0.3333333333333333
2028,GBR,Artistic Gymnastics,Men,Max Whitlock,athlete,0.2846658754411155,0.24247259945116542,1,1,3,0.375
2028,JPN,Artistic Gymnastics,Men,Shinnosuke Oka,athlete,0.2797145621465003,0.2265475205552732,0,0,0,0.0
2028,JPN,Artistic Gymnastics,Men,Takaaki Sugino,athlete,0.2797145621465003,0.2265475205552732,0,0,0,0.0
2028,JPN,Artistic Gymnastics,Men,Wataru Tanigawa,athlete,0.2642128512196459,0.428841457212579,1,0,2,0.2222222222222222
2028,ARM,Artistic Gymnastics,Men,Vahagn Davtyan,athlete,0.25643235031292394,0.13047412415730889,0,0,0,0.0
2028,KAZ,Artistic Gymnastics,Men,Milad Karimi,athlete,0.24418479437673288,0.13456144081583715,0,0,0,0.0
2028,KAZ,Artistic Gymnastics,Men,Nariman Kurbanov,athlete,0.24418479437673288,0.13456144081583715,0,0,0,0.0
2028,GER,Artistic Gymnastics,Men,Lukas Dauser,athlete,0.23408877610301076,0.19488310346709653,1,0,2,0.2222222222222222
2028,GBR,Artistic Gymnastics,Men,Harry Hepworth,athlete,0.23088427097607123,0.10106411057724025,0,0,0,0.0
2028,GBR,Artistic Gymnastics,Men,Jake Jarman,athlete,0.23088427097607123,0.10106411057724025,0,0,0,0.0
2028,GBR,Artistic Gymnastics,Men,Joe Fraser,athlete,0.23088427097607123,0.10106411057724025,0,0,0,0.0
2028,GBR,Artistic Gymnastics,Men,Luke Whitehouse,athlete,0.23088427097607123,0.10106411057724025,0,0,0,0.0
2028,TPE,Artistic Gymnastics,Men,Chia-hung Tang,athlete,0.2234876026183766,0.12377197133804753,0,0,0,0.0
2028,COL,Artistic Gymnastics,Men,Angel Barajas,athlete,0.22205537832693711,0.13456144081583715,0,0,0,0.0
2028,BRA,Artistic Gymnastics,Men,Arthur Mariano,athlete,0.22135824841915258,0.13121355411634344,0,0,0,0.0
2028,BRA,Artistic Gymnastics,Men,Diogo Soares,athlete,0.22135824841915258,0.13121355411634344,0,0,0,0.0
2028,ESP,Artistic Gymnastics,Men,Rayderley Zapata,athlete,0.220813949079222,0.20251244961875295,1,0,2,0.6666666666666666
2028,IRL,Artistic Gymnastics,Men,Mc Rhys,athlete,0.21350438952068337,0.2616571105607757,0,0,0,0.0
2028,CRO,Artistic Gymnastics,Men,Aurel Benovic,athlete,0.2073110460298191,0.13456144081583715,0,0,0,0.0
2028,ITA,Artistic Gymnastics,Men,Carlo Macchini,athlete,0.20202744808011425,0.13893657941631402,0,0,0,0.0
2028,ITA,Artistic Gymnastics,Men,Mario Macchiati,athlete,0.20202744808011425,0.13893657941631402,0,0,0,0.0
2028,ITA,Artistic Gymnastics,Men,Minh Casali,athlete,0.20202744808011425,0.13893657941631402,0,0,0,0.0
2028,ITA,Artistic Gymnastics,Men,Nicola Bartolini,athlete,0.20202744808011425,0.13893657941631402,0,0,0,0.0
2028,ITA,Artistic Gymnastics,Men,Yumin Abbadini,athlete,0.20202744808011425,0.13893657941631402,0,0,0,0.0
2028,PHI,Artistic Gymnastics,Men,Edriel Yulo,athlete,0.19742504817665257,0.24139260646069302,0,0,0,0.0
2028,ROU,Artistic Gymnastics,Men,Andrei-vasile Muntean,athlete,0.18287250848997133,0.12736430819934974,0,0,0,0.0
2028,JOR,Artistic Gymnastics,Men,Ahmad Abu,athlete,0.181274714462005,0.13456144081583715,0,0,0,0.0
2028,DOM,Artistic Gymnastics,Men,Audrys Nin,athlete,0.181274714462005,0.13456144081583715,0,0,0,0.0
2028,HKG,Artistic Gymnastics,Men,Hung Shek,athlete,0.181274714462005,0.13456144081583715,0,0,0,0.0
2028,BUL,Artistic Gymnastics,Men,Kevin Penev,athlete,0.181274714462005,0.131830726335418,0,0,0,0.0
2028,SYR,Artistic Gymnastics,Men,Lais Najjar,athlete,0.181274714462005,0.13456144081583715,0,0,0,0.0
2028,IRI,Artistic Gymnastics,Men,Mahdi Olfati,athlete,0.181274714462005,0.13456144081583715,0,0,0,0.0
2028,CYP,Artistic Gymnastics,Men,Marios Georgiou,athlete,0.181274714462005,0.1188653734095082,0,0,0,0.0
2028,LTU,Artistic Gymnastics,Men,Robert Tvorogal,athlete,0.181274714462005,0.13456144081583715,0,0,0,0.0
2028,KOR,Artistic Gymnastics,Men,Junho Lee,athlete,0.16745891298111865,0.13661386995181743,0,0,0,0.0
2028,KOR,Artistic Gymnastics,Men,Sunghyun Ryu,athlete,0.16745891298111865,0.13661386995181743,0,0,0,0.0
2028,KOR,Artistic Gymnastics,Men,Woong Hur,athlete,0.16745891298111865,0.13661386995181743,0,0,0,0.0
2028,HUN,Artistic Gymnastics,Men,Krisztofer Meszaros,athlete,0.16384148161968912,0.13265972691513395,0,0,0,0.0
2028,UKR,Artistic Gymnastics,Men,Igor Radivilov,athlete,0.16243017089925676,0.0953155479366587,0,0,0,0.0
2028,UKR,Artistic Gymnastics,Men,Illia Kovtun,athlete,0.16243017089925676,0.0953155479366587,0,0,0,0.0
2028,UKR,Artistic Gymnastics,Men,Nazar Chepurnyi,athlete,0.16243017089925676,0.0953155479366587,0,0,0,0.0
2028,UKR,Artistic Gymnastics,Men,Oleg Verniaiev,athlete,0.16243017089925676,0.0953155479366587,0,0,0,0.0
2028,UKR,Artistic Gymnastics,Men,Radomyr Stelmakh,athlete,0.16243017089925676,0.0953155479366587,0,0,0,0.0
2028,UZB,Artistic Gymnastics,Men,Abdulla Azimov,athlete,0.16180512843182668,0.12091001059567637,0,0,0,0.0
2028,UZB,Artistic Gymnastics,Men,Khabibullo Ergashev,athlete,0.16180512843182668,0.12091001059567637,0,0,0,0.0
2028,UZB,Artistic Gymnastics,Men,Rasuljon Abdurakhimov,athlete,0.16180512843182668,0.12091001059567637,0,0,0,0.0
2028,EGY,Artistic Gymnastics,Men,Omar Mohamed,athlete,0.1611022458371311,0.1154835953196102,0,0,0,0.0
2028,BEL,Artistic Gymnastics,Men,Glen Cuyle,athlete,0.16016545211620017,0.1296843386166134,0,0,0,0.0
2028,BEL,Artistic Gymnastics,Men,Noah Kuavita,athlete,0.16016545211620017,0.1296843386166134,0,0,0,0.0
2028,BEL,Artistic Gymnastics,Men,van Luka,athlete,0.16016545211620017,0.1296843386166134,0,0,0,0.0
2028,TUR,Artistic Gymnastics,Men,Adem Asil,athlete,0.15889778822398268,0.11470392228274755,0,0,0,0.0
2028,TUR,Artistic Gymnastics,Men,Ahmet Onder,athlete,0.15889778822398268,0.11470392228274755,0,0,0,0.0
2028,TUR,Artistic Gymnastics,Men,Emre Dodanli,athlete,0.15889778822398268,0.11470392228274755,0,0,0,0.0
2028,TUR,Artistic Gymnastics,Men,Ibrahim Colak,athlete,0.15889778822398268,0.11470392228274755,0,0,0,0.0
2028,AUS,Artistic Gymnastics,Men,Jesse Moore,athlete,0.15090361757231857,0.1315887013611306,0,0,0,0.0
2028,GER,Artistic Gymnastics,Men,Andreas Toba,athlete,0.14551691025896143,0.0720451825683061,0,0,0,0.0
2028,GER,Artistic Gymnastics,Men,Nils Dunkel,athlete,0.14551691025896143,0.0720451825683061,0,0,0,0.0
2028,GER,Artistic Gymnastics,Men,Pascal Brendel,athlete,0.14551691025896143,0.0720451825683061,0,0,0,0.0
2028,GER,Artistic Gymnastics,Men,Timo Eder,athlete,0.14551691025896143,0.0720451825683061,0,0,0,0.0
2028,FRA,Artistic Gymnastics,Men,Samir Ait,athlete,0.12742990122990352,0.1200303242237656,0,0,0,0.0
2028,SUI,Artistic Gymnastics,Men,Florian Langenegger,athlete,0.12260336437549023,0.09294476735760435,0,0,0,0.0
2028,SUI,Artistic Gymnastics,Men,Luca Giubellini,athlete,0.12260336437549023,0.09294476735760435,0,0,0,0.0
2028,SUI,Artistic Gymnastics,Men,Matteo Giubellini,athlete,0.12260336437549023,0.09294476735760435,0,0,0,0.0
2028,SUI,Artistic Gymnastics,Men,Noe Seifert,athlete,0.12260336437549023,0.09294476735760435,0,0,0,0.0
2028,SUI,Artistic Gymnastics,Men,Taha Serhani,athlete,0.12260336437549023,0.09294476735760435,0,0,0,0.0
2028,NED,Artistic Gymnastics,Men,Casimir Schmidt,athlete,0.10889415451576032,0.11561106263499195,0,0,0,0.0
2028,NED,Artistic Gymnastics,Men,Frank Rijken,athlete,0.10889415451576032,0.11561106263499195,0,0,0,0.0
2028,NED,Artistic Gymnastics,Men,Jermain Gruenberg,athlete,0.10889415451576032,0.11561106263499195,0,0,0,0.0
2028,NED,Artistic Gymnastics,Men,de Loran,athlete,0.10889415451576032,0.11561106263499195,0,0,0,0.0
2028,NED,Artistic Gymnastics,Men,de Martijn,athlete,0.10889415451576032,0.11561106263499195,0,0,0,0.0
2028,ESP,Artistic Gymnastics,Men,Joel Plata,athlete,0.09758471410390858,0.08520433735167739,0,0,0,0.0
2028,ESP,Artistic Gymnastics,Men,Nestor Abad,athlete,0.09758471410390858,0.08520433735167739,0,0,0,0.0
2028,ESP,Artistic Gymnastics,Men,Nicolau Mir,athlete,0.09758471410390858,0.08520433735167739,0,0,0,0.0
2028,ESP,Artistic Gymnastics,Men,Thierno Diallo,athlete,0.09758471410390858,0.08520433735167739,0,0,0,0.0
2028,CAN,Artistic Gymnastics,Men,Felix Dolci,athlete,0.06259265446996973,0.09014021863747017,0,0,0,0.0
2028,CAN,Artistic Gymnastics,Men,Rene Cournoyer,athlete,0.06259265446996973,0.09014021863747017,0,0,0,0.0
2028,CAN,Artistic Gymnastics,Men,Samuel Zakutney,athlete,0.06259265446996973,0.09014021863747017,0,0,0,0.0
2028,CAN,Artistic Gymnastics,Men,William Emard,athlete,0.06259265446996973,0.09014021863747017,0,0,0,0.0
2028,CAN,Artistic Gymnastics,Men,Zachary Clay,athlete,0.06259265446996973,0.09014021863747017,0,0,0,0.0
2028,JPN,Artistic Gymnastics,Men's All-Around,Shinnosuke Oka,athlete,0.7579673946015925,0.6845831956163149,1,1,3,1.5
2028,JPN,Artistic Gymnastics,Men's All-Around,Daiki Hashimoto,athlete,0.7499410238299734,0.7238580463305884,3,2,3,0.8
2028,CHN,Artistic Gymnastics,Men's All-Around,Ruoteng Xiao,athlete,0.7426890250410988,0.3674705109192376,4,0,2,0.5
2028,CHN,Artistic Gymnastics,Men's All-Around,Boheng Zhang,athlete,0.6680866190839958,0.29877592221816884,1,0,2,1.0
2028,USA,Artistic Gymnastics,Men's All-Around,Brody Malone,athlete,0.3948618666250402,0.2905147325124984,0,0,0,0.0
2028,USA,Artistic Gymnastics,Men's All-Around,Frederick Richard,athlete,0.3948618666250402,0.2905147325124984,0,0,0,0.0
2028,USA,Artistic Gymnastics,Men's All-Around,Paul Juda,athlete,0.3948618666250402,0.2905147325124984,0,0,0,0.0
2028,KAZ,Artistic Gymnastics,Men's All-Around,Milad Karimi,athlete,0.3536216692257831,0.283599525858654,0,0,0,0.0
2028,ITA,Artistic Gymnastics,Men's All-Around,Mario Macchiati,athlete,0.3468289206381268,0.29761405174564365,0,0,0,0.0
2028,ITA,Artistic Gymnastics,Men's All-Around,Minh Casali,athlete,0.3468289206381268,0.29761405174564365,0,0,0,0.0
2028,ITA,Artistic Gymnastics,Men's All-Around,Yumin Abbadini,athlete,0.3468289206381268,0.29761405174564365,0,0,0,0.0
2028,PHI,Artistic Gymnastics,Men's All-Around,Edriel Yulo,athlete,0.32676490716366396,0.3741905280745762,0,0,0,0.0
2028,BRA,Artistic Gymnastics,Men's All-Around,Diogo Soares,athlete,0.3152648724733241,0.28132590529931917,0,0,0,0.0
2028,GBR,Artistic Gymnastics,Men's All-Around,Jake Jarman,athlete,0.29375867625353647,0.22026038728451972,0,0,0,0.0
2028,GBR,Artistic Gymnastics,Men's All-Around,Joe Fraser,athlete,0.29375867625353647,0.22026038728451972,0,0,0,0.0
2028,GBR,Artistic Gymnastics,Men's All-Around,Luke Whitehouse,athlete,0.29375867625353647,0.22026038728451972,0,0,0,0.0
